ags,name,bundesland_id,bundesland,bevoelkerung_total,bevoelkerung_maennlich,bevoelkerung_weiblich,mj_wohnort_insgesamt,mj_wohnort_ausschliesslich,mj_wohnort_nebenjob,mj_arbeitsort_insgesamt,mj_arbeitsort_ausschliesslich,mj_arbeitsort_nebenjob,mj_wohnort_insgesamt_prozent,mj_wohnort_ausschliesslich_prozent,mj_wohnort_nebenjob_prozent,mj_arbeitsort_insgesamt_prozent,mj_arbeitsort_ausschliesslich_prozent,mj_arbeitsort_nebenjob_prozent
09181116,Egling a.d.Paar,09,Bayern,2247,1135,1112,259,157,102,169,95,74,11.5,7.0,4.5,7.5,4.2,3.3
09181122,Geltendorf,09,Bayern,5556,2811,2745,517,320,197,327,208,119,9.3,5.8,3.5,5.9,3.7,2.1
09181128,"Kaufering, M",09,Bayern,10149,4966,5183,1035,592,443,916,577,339,10.2,5.8,4.4,9.0,5.7,3.3
09181130,"Landsberg am Lech, GKSt",09,Bayern,28708,14279,14429,2927,1747,1180,3934,2334,1600,10.2,6.1,4.1,13.7,8.1,5.6
09181132,Penzing,09,Bayern,3685,1866,1819,426,265,161,272,172,100,11.6,7.2,4.4,7.4,4.7,2.7
09181144,Utting am Ammersee,09,Bayern,4562,2285,2277,456,309,147,450,296,154,10.0,6.8,3.2,9.9,6.5,3.4
09181145,Weil,09,Bayern,3775,1948,1827,458,290,168,246,153,93,12.1,7.7,4.5,6.5,4.1,2.5
09181121,Fuchstal,09,Bayern,3743,1924,1819,388,240,148,320,193,127,10.4,6.4,4.0,8.5,5.2,3.4
09181143,Unterdießen,09,Bayern,1436,740,696,155,94,61,84,41,43,10.8,6.5,4.2,5.8,2.9,3.0
09181126,Hurlach,09,Bayern,1820,913,907,194,115,79,168,106,62,10.7,6.3,4.3,9.2,5.8,3.4
09181127,Igling,09,Bayern,2495,1237,1258,272,155,117,170,99,71,10.9,6.2,4.7,6.8,4.0,2.8
09181131,Obermeitingen,09,Bayern,1669,885,784,144,76,68,62,22,40,8.6,4.6,4.1,3.7,1.3,2.4
09181134,Prittriching,09,Bayern,2474,1248,1226,276,174,102,187,124,63,11.2,7.0,4.1,7.6,5.0,2.5
09181138,Scheuring,09,Bayern,1934,984,950,217,141,76,136,90,46,11.2,7.3,3.9,7.0,4.7,2.4
09181124,Hofstetten,09,Bayern,1838,941,897,216,130,86,121,78,43,11.8,7.1,4.7,6.6,4.2,2.3
09181140,Schwifting,09,Bayern,969,485,484,114,73,41,68,36,32,11.8,7.5,4.2,7.0,3.7,3.3
09181141,Pürgen,09,Bayern,3476,1771,1705,316,197,119,229,137,92,9.1,5.7,3.4,6.6,3.9,2.6
09181111,Apfeldorf,09,Bayern,1136,578,558,124,76,48,81,44,37,10.9,6.7,4.2,7.1,3.9,3.3
09181129,Kinsau,09,Bayern,1048,530,518,121,81,40,106,62,44,11.5,7.7,3.8,10.1,5.9,4.2
09181133,Vilgertshofen,09,Bayern,2600,1306,1294,262,156,106,182,116,66,10.1,6.0,4.1,7.0,4.5,2.5
09181135,Reichling,09,Bayern,1668,849,819,189,114,75,187,124,63,11.3,6.8,4.5,11.2,7.4,3.8
09181137,Rott,09,Bayern,1577,778,799,192,115,77,148,86,62,12.2,7.3,4.9,9.4,5.5,3.9
09181142,Thaining,09,Bayern,972,486,486,110,71,39,81,47,34,11.3,7.3,4.0,8.3,4.8,3.5
09181115,Eching am Ammersee,09,Bayern,1681,831,850,164,88,76,134,81,53,9.8,5.2,4.5,8.0,4.8,3.2
09181123,Greifenberg,09,Bayern,2228,1112,1116,193,111,82,177,111,66,8.7,5.0,3.7,7.9,5.0,3.0
09181139,Schondorf am Ammersee,09,Bayern,3944,1967,1977,320,213,107,317,187,130,8.1,5.4,2.7,8.0,4.7,3.3
09181118,Eresing,09,Bayern,1790,954,836,164,102,62,222,131,91,9.2,5.7,3.5,12.4,7.3,5.1
09181120,Finning,09,Bayern,1811,922,889,168,99,69,86,54,32,9.3,5.5,3.8,4.7,3.0,1.8
09181146,Windach,09,Bayern,3759,1893,1866,323,205,118,215,148,67,8.6,5.5,3.1,5.7,3.9,1.8
09182111,Bad Wiessee,09,Bayern,4913,2322,2591,542,310,232,589,317,272,11.0,6.3,4.7,12.0,6.5,5.5
09182112,Bayrischzell,09,Bayern,1605,801,804,214,120,94,247,142,105,13.3,7.5,5.9,15.4,8.8,6.5
09182114,Fischbachau,09,Bayern,5679,2851,2828,669,402,267,417,236,181,11.8,7.1,4.7,7.3,4.2,3.2
09182116,Gmund a.Tegernsee,09,Bayern,6012,2917,3095,662,401,261,573,334,239,11.0,6.7,4.3,9.5,5.6,4.0
09182119,Hausham,09,Bayern,8291,4090,4201,1080,569,511,737,382,355,13.0,6.9,6.2,8.9,4.6,4.3
09182120,"Holzkirchen, M",09,Bayern,16260,7932,8328,1521,877,644,1568,948,620,9.4,5.4,4.0,9.6,5.8,3.8
09182123,Irschenberg,09,Bayern,3206,1629,1577,389,223,166,384,207,177,12.1,7.0,5.2,12.0,6.5,5.5
09182124,Kreuth,09,Bayern,3637,1722,1915,406,237,169,341,184,157,11.2,6.5,4.6,9.4,5.1,4.3
09182125,"Miesbach, St",09,Bayern,11382,5501,5881,1332,704,628,1773,1037,736,11.7,6.2,5.5,15.6,9.1,6.5
09182127,Otterfing,09,Bayern,4699,2403,2296,430,256,174,444,239,205,9.2,5.4,3.7,9.4,5.1,4.4
09182129,Rottach-Egern,09,Bayern,5733,2545,3188,575,350,225,833,473,360,10.0,6.1,3.9,14.5,8.3,6.3
09182131,"Schliersee, M",09,Bayern,6799,3268,3531,681,410,271,804,458,346,10.0,6.0,4.0,11.8,6.7,5.1
09182132,"Tegernsee, St",09,Bayern,3880,1926,1954,416,239,177,471,279,192,10.7,6.2,4.6,12.1,7.2,4.9
09182133,Valley,09,Bayern,3204,1644,1560,329,194,135,383,201,182,10.3,6.1,4.2,12.0,6.3,5.7
09182134,Waakirchen,09,Bayern,5661,2815,2846,631,345,286,328,183,145,11.1,6.1,5.1,5.8,3.2,2.6
09182136,Warngau,09,Bayern,3831,1934,1897,432,254,178,265,151,114,11.3,6.6,4.6,6.9,3.9,3.0
09182137,Weyarn,09,Bayern,3494,1765,1729,379,222,157,323,164,159,10.8,6.4,4.5,9.2,4.7,4.6
09183112,Ampfing,09,Bayern,6297,3201,3096,639,396,243,668,408,260,10.1,6.3,3.9,10.6,6.5,4.1
09183113,Aschau a.Inn,09,Bayern,3231,1732,1499,273,164,109,262,154,108,8.4,5.1,3.4,8.1,4.8,3.3
09183114,"Buchbach, M",09,Bayern,3098,1573,1525,360,209,151,411,243,168,11.6,6.7,4.9,13.3,7.8,5.4
09183119,"Haag i.OB, M",09,Bayern,6399,3194,3205,723,409,314,735,438,297,11.3,6.4,4.9,11.5,6.8,4.6
09183127,Mettenheim,09,Bayern,3481,1764,1717,385,217,168,178,109,69,11.1,6.2,4.8,5.1,3.1,2.0
09183128,"Mühldorf a.Inn, St",09,Bayern,19068,9460,9608,1913,1155,758,2944,1781,1163,10.0,6.1,4.0,15.4,9.3,6.1
09183135,Obertaufkirchen,09,Bayern,2555,1331,1224,283,183,100,170,98,72,11.1,7.2,3.9,6.7,3.8,2.8
09183144,Schwindegg,09,Bayern,3532,1776,1756,359,217,142,332,193,139,10.2,6.1,4.0,9.4,5.5,3.9
09183148,"Waldkraiburg, St",09,Bayern,22917,11366,11551,2369,1447,922,1862,1182,680,10.3,6.3,4.0,8.1,5.2,3.0
09183120,Heldenstein,09,Bayern,2518,1244,1274,261,153,108,166,107,59,10.4,6.1,4.3,6.6,4.2,2.3
09183138,Rattenkirchen,09,Bayern,969,498,471,120,74,46,69,36,33,12.4,7.6,4.7,7.1,3.7,3.4
09183118,"Gars a.Inn, M",09,Bayern,3871,1957,1914,305,180,125,346,189,157,7.9,4.6,3.2,8.9,4.9,4.1
09183147,Unterreit,09,Bayern,1715,893,822,199,107,92,148,69,79,11.6,6.2,5.4,8.6,4.0,4.6
09183123,Kirchdorf,09,Bayern,1339,675,664,170,104,66,167,89,78,12.7,7.8,4.9,12.5,6.6,5.8
09183140,Reichertsheim,09,Bayern,1652,861,791,198,129,69,154,87,67,12.0,7.8,4.2,9.3,5.3,4.1
09183122,Jettenbach,09,Bayern,731,370,361,65,34,31,61,31,30,8.9,4.7,4.2,8.3,4.2,4.1
09183124,"Kraiburg a.Inn, M",09,Bayern,4037,2041,1996,428,257,171,338,224,114,10.6,6.4,4.2,8.4,5.5,2.8
09183145,Taufkirchen,09,Bayern,1367,682,685,153,97,56,101,52,49,11.2,7.1,4.1,7.4,3.8,3.6
09183115,Egglkofen,09,Bayern,1185,590,595,140,83,57,90,55,35,11.8,7.0,4.8,7.6,4.6,3.0
09183129,"Neumarkt-Sankt Veit, St",09,Bayern,6101,3074,3027,657,399,258,499,313,186,10.8,6.5,4.2,8.2,5.1,3.0
09183125,Lohkirchen,09,Bayern,733,393,340,72,52,20,63,34,29,9.8,7.1,2.7,8.6,4.6,4.0
09183132,Oberbergkirchen,09,Bayern,1653,861,792,167,114,53,91,54,37,10.1,6.9,3.2,5.5,3.3,2.2
09183143,Schönberg,09,Bayern,1008,523,485,93,68,25,65,47,18,9.2,6.7,2.5,6.4,4.7,1.8
09183151,Zangberg,09,Bayern,1106,552,554,98,57,41,73,31,42,8.9,5.2,3.7,6.6,2.8,3.8
09183134,Oberneukirchen,09,Bayern,843,456,387,99,56,43,48,29,19,11.7,6.6,5.1,5.7,3.4,2.3
09183136,Polling,09,Bayern,3310,1678,1632,370,243,127,289,177,112,11.2,7.3,3.8,8.7,5.3,3.4
09183116,Erharting,09,Bayern,947,480,467,85,53,32,124,72,52,9.0,5.6,3.4,13.1,7.6,5.5
09183130,Niederbergkirchen,09,Bayern,1203,582,621,142,90,52,88,54,34,11.8,7.5,4.3,7.3,4.5,2.8
09183131,Niedertaufkirchen,09,Bayern,1339,741,598,147,92,55,78,39,39,11.0,6.9,4.1,5.8,2.9,2.9
09183126,Maitenbeth,09,Bayern,1989,1029,960,209,123,86,133,82,51,10.5,6.2,4.3,6.7,4.1,2.6
09183139,Rechtmehring,09,Bayern,1840,922,918,189,104,85,155,97,58,10.3,5.7,4.6,8.4,5.3,3.2
09184112,Aschheim,09,Bayern,8778,4530,4248,761,413,348,1633,755,878,8.7,4.7,4.0,18.6,8.6,10.0
09184113,Baierbrunn,09,Bayern,3228,1616,1612,243,167,76,234,142,92,7.5,5.2,2.4,7.2,4.4,2.9
09184114,Brunnthal,09,Bayern,5311,2755,2556,527,272,255,745,392,353,9.9,5.1,4.8,14.0,7.4,6.6
09184118,Feldkirchen,09,Bayern,7190,3621,3569,624,340,284,824,435,389,8.7,4.7,3.9,11.5,6.1,5.4
09184119,"Garching b.München, St",09,Bayern,16812,8679,8133,1783,1011,772,3778,2340,1438,10.6,6.0,4.6,22.5,13.9,8.6
09184120,Gräfelfing,09,Bayern,13596,6518,7078,1118,711,407,2690,1542,1148,8.2,5.2,3.0,19.8,11.3,8.4
09184121,Grasbrunn,09,Bayern,6721,3297,3424,586,337,249,559,321,238,8.7,5.0,3.7,8.3,4.8,3.5
09184122,Grünwald,09,Bayern,11342,5415,5927,842,545,297,1919,1105,814,7.4,4.8,2.6,16.9,9.7,7.2
09184123,Haar,09,Bayern,20513,10000,10513,1926,985,941,1775,945,830,9.4,4.8,4.6,8.7,4.6,4.0
09184127,Höhenkirchen-Siegertsbrunn,09,Bayern,10567,5178,5389,848,488,360,558,304,254,8.0,4.6,3.4,5.3,2.9,2.4
09184129,Hohenbrunn,09,Bayern,8811,4371,4440,683,406,277,977,508,469,7.8,4.6,3.1,11.1,5.8,5.3
09184130,Ismaning,09,Bayern,16372,8056,8316,1521,834,687,2290,1221,1069,9.3,5.1,4.2,14.0,7.5,6.5
09184131,Kirchheim b.München,09,Bayern,12981,6471,6510,1192,700,492,1534,808,726,9.2,5.4,3.8,11.8,6.2,5.6
09184132,Neuried,09,Bayern,8565,4199,4366,729,427,302,678,392,286,8.5,5.0,3.5,7.9,4.6,3.3
09184134,Oberhaching,09,Bayern,13371,6690,6681,1116,667,449,1454,812,642,8.3,5.0,3.4,10.9,6.1,4.8
09184135,Oberschleißheim,09,Bayern,11596,5840,5756,1118,574,544,1433,617,816,9.6,4.9,4.7,12.4,5.3,7.0
09184136,Ottobrunn,09,Bayern,21295,10291,11004,2008,1158,850,3223,1634,1589,9.4,5.4,4.0,15.1,7.7,7.5
09184137,Aying,09,Bayern,5074,2576,2498,489,241,248,376,194,182,9.6,4.7,4.9,7.4,3.8,3.6
09184138,Planegg,09,Bayern,10526,4998,5528,1006,595,411,1733,982,751,9.6,5.7,3.9,16.5,9.3,7.1
09184139,Pullach i.Isartal,09,Bayern,8978,4315,4663,627,388,239,789,455,334,7.0,4.3,2.7,8.8,5.1,3.7
09184140,Putzbrunn,09,Bayern,6503,3198,3305,608,350,258,591,360,231,9.3,5.4,4.0,9.1,5.5,3.6
09184141,Sauerlach,09,Bayern,7705,3909,3796,607,357,250,603,320,283,7.9,4.6,3.2,7.8,4.2,3.7
09184142,Schäftlarn,09,Bayern,5643,2766,2877,447,284,163,383,219,164,7.9,5.0,2.9,6.8,3.9,2.9
09184144,Straßlach-Dingharting,09,Bayern,3132,1564,1568,227,142,85,275,180,95,7.2,4.5,2.7,8.8,5.7,3.0
09184145,Taufkirchen,09,Bayern,17947,8661,9286,1789,1011,778,1255,711,544,10.0,5.6,4.3,7.0,4.0,3.0
09184146,Neubiberg,09,Bayern,14010,7494,6516,1007,633,374,842,460,382,7.2,4.5,2.7,6.0,3.3,2.7
09184147,Unterföhring,09,Bayern,10948,5476,5472,996,504,492,2313,1064,1249,9.1,4.6,4.5,21.1,9.7,11.4
09184148,Unterhaching,09,Bayern,24437,11842,12595,2187,1134,1053,2310,1198,1112,8.9,4.6,4.3,9.5,4.9,4.6
09184149,"Unterschleißheim, St",09,Bayern,28051,14054,13997,2657,1407,1250,2468,1360,1108,9.5,5.0,4.5,8.8,4.8,3.9
09185113,Aresing,09,Bayern,2745,1402,1343,325,188,137,144,89,55,11.8,6.8,5.0,5.2,3.2,2.0
09185125,"Burgheim, M",09,Bayern,4637,2379,2258,467,292,175,329,222,107,10.1,6.3,3.8,7.1,4.8,2.3
09185127,Ehekirchen,09,Bayern,3698,1874,1824,439,258,181,288,158,130,11.9,7.0,4.9,7.8,4.3,3.5
09185139,Karlshuld,09,Bayern,5540,2770,2770,595,384,211,451,302,149,10.7,6.9,3.8,8.1,5.5,2.7
09185140,Karlskron,09,Bayern,4888,2476,2412,432,285,147,309,198,111,8.8,5.8,3.0,6.3,4.1,2.3
09185149,"Neuburg a.d.Donau, GKSt",09,Bayern,29182,14674,14508,3153,1898,1255,3258,2058,1200,10.8,6.5,4.3,11.2,7.1,4.1
09185150,Oberhausen,09,Bayern,2829,1411,1418,294,177,117,449,159,290,10.4,6.3,4.1,15.9,5.6,10.3
09185153,"Rennertshofen, M",09,Bayern,4857,2444,2413,469,282,187,319,180,139,9.7,5.8,3.9,6.6,3.7,2.9
09185158,"Schrobenhausen, St",09,Bayern,16753,8217,8536,1827,1127,700,1898,1217,681,10.9,6.7,4.2,11.3,7.3,4.1
09185163,Königsmoos,09,Bayern,4619,2328,2291,548,346,202,343,194,149,11.9,7.5,4.4,7.4,4.2,3.2
09185168,Weichering,09,Bayern,2434,1247,1187,261,162,99,153,94,59,10.7,6.7,4.1,6.3,3.9,2.4
09185118,Bergheim,09,Bayern,1877,944,933,180,109,71,75,40,35,9.6,5.8,3.8,4.0,2.1,1.9
09185157,Rohrenfels,09,Bayern,1496,781,715,163,115,48,120,73,47,10.9,7.7,3.2,8.0,4.9,3.1
09185116,Berg im Gau,09,Bayern,1255,659,596,153,90,63,124,71,53,12.2,7.2,5.0,9.9,5.7,4.2
09185123,Brunnen,09,Bayern,1656,836,820,189,126,63,111,76,35,11.4,7.6,3.8,6.7,4.6,2.1
09185131,Gachenbach,09,Bayern,2392,1218,1174,303,196,107,314,187,127,12.7,8.2,4.5,13.1,7.8,5.3
09185143,Langenmosen,09,Bayern,1550,792,758,210,129,81,219,110,109,13.5,8.3,5.2,14.1,7.1,7.0
09185166,Waidhofen,09,Bayern,2246,1128,1118,237,133,104,140,64,76,10.6,5.9,4.6,6.2,2.8,3.4
09186113,Baar-Ebenhausen,09,Bayern,5181,2677,2504,490,306,184,226,151,75,9.5,5.9,3.6,4.4,2.9,1.4
09186125,Gerolsbach,09,Bayern,3429,1745,1684,367,231,136,249,163,86,10.7,6.7,4.0,7.3,4.8,2.5
09186128,"Hohenwart, M",09,Bayern,4569,2350,2219,459,305,154,362,215,147,10.0,6.7,3.4,7.9,4.7,3.2
09186132,Jetzendorf,09,Bayern,2995,1493,1502,316,176,140,185,106,79,10.6,5.9,4.7,6.2,3.5,2.6
09186137,"Manching, M",09,Bayern,12317,6253,6064,1191,707,484,768,476,292,9.7,5.7,3.9,6.2,3.9,2.4
09186139,Münchsmünster,09,Bayern,2990,1550,1440,310,194,116,115,78,37,10.4,6.5,3.9,3.8,2.6,1.2
09186143,"Pfaffenhofen a.d.Ilm, St",09,Bayern,25226,12560,12666,2641,1556,1085,2826,1759,1067,10.5,6.2,4.3,11.2,7.0,4.2
09186146,Reichertshausen,09,Bayern,5018,2535,2483,516,311,205,312,176,136,10.3,6.2,4.1,6.2,3.5,2.7
09186149,Rohrbach,09,Bayern,5936,2942,2994,572,353,219,394,253,141,9.6,5.9,3.7,6.6,4.3,2.4
09186151,Scheyern,09,Bayern,4862,2485,2377,478,291,187,355,205,150,9.8,6.0,3.8,7.3,4.2,3.1
09186152,Schweitenkirchen,09,Bayern,5184,2734,2450,569,319,250,522,261,261,11.0,6.2,4.8,10.1,5.0,5.0
09186158,"Vohburg a.d.Donau, St",09,Bayern,8120,4220,3900,731,448,283,665,454,211,9.0,5.5,3.5,8.2,5.6,2.6
09186162,"Wolnzach, M",09,Bayern,11355,5777,5578,1135,683,452,1228,782,446,10.0,6.0,4.0,10.8,6.9,3.9
09186116,Ernsgaden,09,Bayern,1573,806,767,156,91,65,98,60,38,9.9,5.8,4.1,6.2,3.8,2.4
09186122,"Geisenfeld, St",09,Bayern,10930,5776,5154,1084,664,420,887,515,372,9.9,6.1,3.8,8.1,4.7,3.4
09186126,Hettenshausen,09,Bayern,2110,1116,994,198,119,79,159,82,77,9.4,5.6,3.7,7.5,3.9,3.6
09186130,Ilmmünster,09,Bayern,2127,1061,1066,210,118,92,92,57,35,9.9,5.5,4.3,4.3,2.7,1.6
09186144,Pörnbach,09,Bayern,2140,1120,1020,199,127,72,140,96,44,9.3,5.9,3.4,6.5,4.5,2.1
09186147,"Reichertshofen, M",09,Bayern,8066,4125,3941,755,461,294,585,360,225,9.4,5.7,3.6,7.3,4.5,2.8
09187113,Amerang,09,Bayern,3707,1851,1856,435,257,178,386,218,168,11.7,6.9,4.8,10.4,5.9,4.5
09187114,Aschau i.Chiemgau,09,Bayern,5647,2690,2957,557,356,201,636,392,244,9.9,6.3,3.6,11.3,6.9,4.3
09187116,Babensham,09,Bayern,2999,1521,1478,291,170,121,149,85,64,9.7,5.7,4.0,5.0,2.8,2.1
09187117,"Bad Aibling, St",09,Bayern,18407,8881,9526,1927,1123,804,1999,1055,944,10.5,6.1,4.4,10.9,5.7,5.1
09187118,Bernau a.Chiemsee,09,Bayern,6811,3499,3312,622,361,261,535,308,227,9.1,5.3,3.8,7.9,4.5,3.3
09187120,Brannenburg,09,Bayern,5692,2778,2914,584,359,225,551,354,197,10.3,6.3,4.0,9.7,6.2,3.5
09187122,"Bruckmühl, M",09,Bayern,16439,8308,8131,1653,934,719,1323,779,544,10.1,5.7,4.4,8.0,4.7,3.3
09187124,Edling,09,Bayern,4522,2293,2229,496,271,225,391,196,195,11.0,6.0,5.0,8.6,4.3,4.3
09187125,Eggstätt,09,Bayern,2915,1427,1488,324,192,132,293,183,110,11.1,6.6,4.5,10.1,6.3,3.8
09187126,Eiselfing,09,Bayern,2995,1522,1473,353,192,161,295,155,140,11.8,6.4,5.4,9.8,5.2,4.7
09187128,"Bad Endorf, M",09,Bayern,8240,3988,4252,933,519,414,905,525,380,11.3,6.3,5.0,11.0,6.4,4.6
09187129,Bad Feilnbach,09,Bayern,8001,3993,4008,846,515,331,737,447,290,10.6,6.4,4.1,9.2,5.6,3.6
09187130,Feldkirchen-Westerham,09,Bayern,10710,5456,5254,1117,673,444,895,540,355,10.4,6.3,4.1,8.4,5.0,3.3
09187131,Flintsbach a.Inn,09,Bayern,3036,1484,1552,353,201,152,251,125,126,11.6,6.6,5.0,8.3,4.1,4.2
09187132,Frasdorf,09,Bayern,3086,1541,1545,368,221,147,229,141,88,11.9,7.2,4.8,7.4,4.6,2.9
09187134,Griesstätt,09,Bayern,2681,1353,1328,316,171,145,222,129,93,11.8,6.4,5.4,8.3,4.8,3.5
09187137,Großkarolinenfeld,09,Bayern,7306,3631,3675,789,478,311,377,225,152,10.8,6.5,4.3,5.2,3.1,2.1
09187142,Schechen,09,Bayern,4833,2466,2367,557,353,204,349,207,142,11.5,7.3,4.2,7.2,4.3,2.9
09187148,Kiefersfelden,09,Bayern,6775,3335,3440,580,369,211,462,318,144,8.6,5.4,3.1,6.8,4.7,2.1
09187150,"Kolbermoor, St",09,Bayern,18252,8921,9331,2025,1142,883,1836,1002,834,11.1,6.3,4.8,10.1,5.5,4.6
09187154,"Neubeuern, M",09,Bayern,4380,2147,2233,513,327,186,425,264,161,11.7,7.5,4.2,9.7,6.0,3.7
09187156,Nußdorf a.Inn,09,Bayern,2667,1305,1362,300,190,110,291,169,122,11.2,7.1,4.1,10.9,6.3,4.6
09187157,Oberaudorf,09,Bayern,5033,2429,2604,497,305,192,546,363,183,9.9,6.1,3.8,10.8,7.2,3.6
09187162,"Prien a.Chiemsee, M",09,Bayern,10725,5063,5662,1092,664,428,1615,947,668,10.2,6.2,4.0,15.1,8.8,6.2
09187163,Prutting,09,Bayern,2675,1328,1347,333,198,135,294,167,127,12.4,7.4,5.0,11.0,6.2,4.7
09187165,Raubling,09,Bayern,11585,5801,5784,1339,768,571,1235,758,477,11.6,6.6,4.9,10.7,6.5,4.1
09187167,Riedering,09,Bayern,5551,2731,2820,659,406,253,611,333,278,11.9,7.3,4.6,11.0,6.0,5.0
09187168,Rimsting,09,Bayern,3859,1809,2050,418,269,149,310,181,129,10.8,7.0,3.9,8.0,4.7,3.3
09187169,Rohrdorf,09,Bayern,5663,2855,2808,621,351,270,519,301,218,11.0,6.2,4.8,9.2,5.3,3.8
09187172,Samerberg,09,Bayern,2811,1404,1407,292,170,122,242,132,110,10.4,6.0,4.3,8.6,4.7,3.9
09187174,Söchtenau,09,Bayern,2637,1344,1293,310,194,116,194,109,85,11.8,7.4,4.4,7.4,4.1,3.2
09187176,Soyen,09,Bayern,2796,1411,1385,313,170,143,225,137,88,11.2,6.1,5.1,8.0,4.9,3.1
09187177,Stephanskirchen,09,Bayern,10186,4802,5384,1021,607,414,929,609,320,10.0,6.0,4.1,9.1,6.0,3.1
09187179,Tuntenhausen,09,Bayern,7063,3612,3451,767,442,325,611,377,234,10.9,6.3,4.6,8.7,5.3,3.3
09187181,Vogtareuth,09,Bayern,3173,1619,1554,296,159,137,179,92,87,9.3,5.0,4.3,5.6,2.9,2.7
09187182,"Wasserburg a.Inn, St",09,Bayern,12846,6504,6342,1314,649,665,1771,954,817,10.2,5.1,5.2,13.8,7.4,6.4
09187121,Breitbrunn a.Chiemsee,09,Bayern,1568,756,812,157,108,49,110,67,43,10.0,6.9,3.1,7.0,4.3,2.7
09187123,Chiemsee,09,Bayern,232,107,125,13,8,5,41,22,19,5.6,3.4,2.2,17.7,9.5,8.2
09187138,Gstadt a.Chiemsee,09,Bayern,1155,583,572,116,64,52,95,59,36,10.0,5.5,4.5,8.2,5.1,3.1
09187139,Halfing,09,Bayern,2700,1345,1355,296,176,120,256,149,107,11.0,6.5,4.4,9.5,5.5,4.0
09187145,Höslwang,09,Bayern,1286,667,619,149,95,54,152,80,72,11.6,7.4,4.2,11.8,6.2,5.6
09187173,Schonstett,09,Bayern,1354,698,656,151,74,77,102,62,40,11.2,5.5,5.7,7.5,4.6,3.0
09187164,Ramerberg,09,Bayern,1373,692,681,150,79,71,106,57,49,10.9,5.8,5.2,7.7,4.2,3.6
09187170,Rott a.Inn,09,Bayern,4025,2043,1982,429,252,177,522,340,182,10.7,6.3,4.4,13.0,8.4,4.5
09187159,Pfaffing,09,Bayern,3963,2032,1931,417,250,167,346,191,155,10.5,6.3,4.2,8.7,4.8,3.9
09187186,Albaching,09,Bayern,1714,871,843,201,108,93,177,83,94,11.7,6.3,5.4,10.3,4.8,5.5
09188113,Berg,09,Bayern,8264,4080,4184,735,452,283,591,341,250,8.9,5.5,3.4,7.2,4.1,3.0
09188117,Andechs,09,Bayern,3527,1778,1749,382,211,171,374,199,175,10.8,6.0,4.8,10.6,5.6,5.0
09188118,Feldafing,09,Bayern,4333,2095,2238,370,224,146,344,185,159,8.5,5.2,3.4,7.9,4.3,3.7
09188120,Gauting,09,Bayern,20268,9821,10447,1868,1105,763,1491,886,605,9.2,5.5,3.8,7.4,4.4,3.0
09188121,Gilching,09,Bayern,18340,9067,9273,1914,1069,845,1919,1168,751,10.4,5.8,4.6,10.5,6.4,4.1
09188124,Herrsching a.Ammersee,09,Bayern,10400,4833,5567,1083,629,454,1113,624,489,10.4,6.0,4.4,10.7,6.0,4.7
09188126,Inning a.Ammersee,09,Bayern,4515,2297,2218,397,232,165,427,242,185,8.8,5.1,3.7,9.5,5.4,4.1
09188127,Krailling,09,Bayern,7666,3693,3973,611,354,257,622,358,264,8.0,4.6,3.4,8.1,4.7,3.4
09188132,Seefeld,09,Bayern,7333,3629,3704,744,412,332,715,399,316,10.1,5.6,4.5,9.8,5.4,4.3
09188137,Pöcking,09,Bayern,5755,2793,2962,547,324,223,495,284,211,9.5,5.6,3.9,8.6,4.9,3.7
09188139,"Starnberg, St",09,Bayern,22939,10759,12180,2311,1336,975,2909,1614,1295,10.1,5.8,4.3,12.7,7.0,5.6
09188141,Tutzing,09,Bayern,9893,4750,5143,902,550,352,887,497,390,9.1,5.6,3.6,9.0,5.0,3.9
09188144,Weßling,09,Bayern,5381,2709,2672,463,297,166,611,391,220,8.6,5.5,3.1,11.4,7.3,4.1
09188145,Wörthsee,09,Bayern,5007,2468,2539,464,297,167,336,204,132,9.3,5.9,3.3,6.7,4.1,2.6
09189111,Altenmarkt a.d.Alz,09,Bayern,4181,2066,2115,432,253,179,345,195,150,10.3,6.1,4.3,8.3,4.7,3.6
09189114,Chieming,09,Bayern,4827,2319,2508,486,280,206,461,288,173,10.1,5.8,4.3,9.6,6.0,3.6
09189115,Engelsberg,09,Bayern,2574,1309,1265,264,163,101,203,120,83,10.3,6.3,3.9,7.9,4.7,3.2
09189118,Fridolfing,09,Bayern,4147,2104,2043,433,261,172,423,257,166,10.4,6.3,4.1,10.2,6.2,4.0
09189119,Grabenstätt,09,Bayern,4340,2113,2227,466,280,186,922,685,237,10.7,6.5,4.3,21.2,15.8,5.5
09189120,"Grassau, M",09,Bayern,6743,3350,3393,706,449,257,525,324,201,10.5,6.7,3.8,7.8,4.8,3.0
09189124,Inzell,09,Bayern,4622,2303,2319,522,314,208,437,277,160,11.3,6.8,4.5,9.5,6.0,3.5
09189127,Kirchanschöring,09,Bayern,3249,1646,1603,398,253,145,301,173,128,12.2,7.8,4.5,9.3,5.3,3.9
09189130,Nußdorf,09,Bayern,2504,1267,1237,229,121,108,137,80,57,9.1,4.8,4.3,5.5,3.2,2.3
09189134,Palling,09,Bayern,3460,1795,1665,388,247,141,268,175,93,11.2,7.1,4.1,7.7,5.1,2.7
