ags,name,bundesland_id,bundesland,bevoelkerung_total,bevoelkerung_maennlich,bevoelkerung_weiblich,mj_wohnort_insgesamt,mj_wohnort_ausschliesslich,mj_wohnort_nebenjob,mj_arbeitsort_insgesamt,mj_arbeitsort_ausschliesslich,mj_arbeitsort_nebenjob,mj_wohnort_insgesamt_prozent,mj_wohnort_ausschliesslich_prozent,mj_wohnort_nebenjob_prozent,mj_arbeitsort_insgesamt_prozent,mj_arbeitsort_ausschliesslich_prozent,mj_arbeitsort_nebenjob_prozent
16061052,Hundeshagen,16,Thüringen,1157,577,580,83,58,25,27,18,9,7.2,5.0,2.2,2.3,1.6,0.8
16061094,Tastungen,16,Thüringen,237,126,111,25,17,8,27,21,6,10.5,7.2,3.4,11.4,8.9,2.5
16061103,Wehnde,16,Thüringen,394,189,205,20,11,9,-1,-1,-1,5.1,2.8,2.3,-0.3,,
16061114,Teistungen,16,Thüringen,2497,1254,1243,181,107,74,187,125,62,7.2,4.3,3.0,7.5,5.0,2.5
16061025,"Dingelstädt, Stadt",16,Thüringen,4372,2205,2167,239,170,69,237,173,64,5.5,3.9,1.6,5.4,4.0,1.5
16061046,Helmsdorf,16,Thüringen,512,263,249,36,23,13,17,5,12,7.0,4.5,2.5,3.3,1.0,2.3
16061054,Kallmerode,16,Thüringen,606,307,299,33,26,7,16,12,4,5.4,4.3,1.2,2.6,2.0,0.7
16061055,Kefferhausen,16,Thüringen,729,376,353,36,29,7,8,8,n/a,4.9,4.0,1.0,1.1,1.1,
16061061,Kreuzebra,16,Thüringen,733,386,347,59,38,21,33,28,5,8.0,5.2,2.9,4.5,3.8,0.7
16061087,Silberhausen,16,Thüringen,626,318,308,34,23,11,17,13,4,5.4,3.7,1.8,2.7,2.1,0.6
16061022,Deuna,16,Thüringen,1176,599,577,48,31,17,40,25,15,4.1,2.6,1.4,3.4,2.1,1.3
16061038,Gerterode,16,Thüringen,358,183,175,21,13,8,5,-1,-1,5.9,3.6,2.2,1.4,,
16061043,Hausen,16,Thüringen,405,203,202,37,17,20,15,6,9,9.1,4.2,4.9,3.7,1.5,2.2
16061059,Kleinbartloff,16,Thüringen,426,210,216,30,17,13,19,14,5,7.0,4.0,3.1,4.5,3.3,1.2
16061074,Niederorschel,16,Thüringen,3095,1544,1551,148,91,57,114,78,36,4.8,2.9,1.8,3.7,2.5,1.2
16061017,Breitenworbis,16,Thüringen,3331,1668,1663,174,119,55,136,93,43,5.2,3.6,1.7,4.1,2.8,1.3
16061019,Buhla,16,Thüringen,512,259,253,24,15,9,10,6,4,4.7,2.9,1.8,2.0,1.2,0.8
16061037,Gernrode,16,Thüringen,1526,770,756,102,75,27,51,44,7,6.7,4.9,1.8,3.3,2.9,0.5
16061044,Haynrode,16,Thüringen,638,336,302,39,20,19,14,9,5,6.1,3.1,3.0,2.2,1.4,0.8
16061058,Kirchworbis,16,Thüringen,1345,684,661,84,53,31,96,58,38,6.2,3.9,2.3,7.1,4.3,2.8
