ags,name,bundesland_id,bundesland,bevoelkerung_total,bevoelkerung_maennlich,bevoelkerung_weiblich,mj_wohnort_insgesamt,mj_wohnort_ausschliesslich,mj_wohnort_nebenjob,mj_arbeitsort_insgesamt,mj_arbeitsort_ausschliesslich,mj_arbeitsort_nebenjob,mj_wohnort_insgesamt_prozent,mj_wohnort_ausschliesslich_prozent,mj_wohnort_nebenjob_prozent,mj_arbeitsort_insgesamt_prozent,mj_arbeitsort_ausschliesslich_prozent,mj_arbeitsort_nebenjob_prozent
01057015,Dersau,01,Schleswig-Holstein,873,428,445,87,57,30,66,42,24,10.0,6.5,3.4,7.6,4.8,2.7
01057017,Dörnick,01,Schleswig-Holstein,262,113,149,20,13,7,-1,-1,-1,7.6,5.0,2.7,-0.4,,
01057022,Grebin,01,Schleswig-Holstein,907,453,454,95,70,25,46,29,17,10.5,7.7,2.8,5.1,3.2,1.9
01057032,Kalübbe,01,Schleswig-Holstein,563,289,274,42,31,11,16,12,4,7.5,5.5,2.0,2.8,2.1,0.7
01057045,Lebrade,01,Schleswig-Holstein,617,307,310,52,41,11,30,22,8,8.4,6.6,1.8,4.9,3.6,1.3
01057053,Nehmten,01,Schleswig-Holstein,283,147,136,26,15,11,24,19,5,9.2,5.3,3.9,8.5,6.7,1.8
01057065,Rantzau,01,Schleswig-Holstein,338,174,164,34,21,13,13,8,5,10.1,6.2,3.8,3.8,2.4,1.5
01057067,Rathjensdorf,01,Schleswig-Holstein,489,243,246,54,43,11,18,9,9,11.0,8.8,2.2,3.7,1.8,1.8
01057089,Wittmoldt,01,Schleswig-Holstein,165,78,87,14,10,4,15,10,5,8.5,6.1,2.4,9.1,6.1,3.0
01057002,Barmissen,01,Schleswig-Holstein,146,71,75,17,11,6,-1,-1,-1,11.6,7.5,4.1,-0.7,,
01057010,Boksee,01,Schleswig-Holstein,447,219,228,52,35,17,14,11,3,11.6,7.8,3.8,3.1,2.5,0.7
01057011,Bothkamp,01,Schleswig-Holstein,270,136,134,29,18,11,21,11,10,10.7,6.7,4.1,7.8,4.1,3.7
01057023,Großbarkau,01,Schleswig-Holstein,205,99,106,29,17,12,29,16,13,14.1,8.3,5.9,14.1,7.8,6.3
01057031,Honigsee,01,Schleswig-Holstein,467,221,246,54,32,22,23,14,9,11.6,6.9,4.7,4.9,3.0,1.9
01057033,Kirchbarkau,01,Schleswig-Holstein,806,395,411,66,44,22,36,20,16,8.2,5.5,2.7,4.5,2.5,2.0
01057037,Klein Barkau,01,Schleswig-Holstein,263,127,136,20,14,6,12,-1,-1,7.6,5.3,2.3,4.6,,
01057042,Kühren,01,Schleswig-Holstein,657,337,320,78,54,24,31,20,11,11.9,8.2,3.7,4.7,3.0,1.7
