ags,name,bundesland_id,bundesland,bevoelkerung_total,bevoelkerung_maennlich,bevoelkerung_weiblich,mj_wohnort_insgesamt,mj_wohnort_ausschliesslich,mj_wohnort_nebenjob,mj_arbeitsort_insgesamt,mj_arbeitsort_ausschliesslich,mj_arbeitsort_nebenjob,mj_wohnort_insgesamt_prozent,mj_wohnort_ausschliesslich_prozent,mj_wohnort_nebenjob_prozent,mj_arbeitsort_insgesamt_prozent,mj_arbeitsort_ausschliesslich_prozent,mj_arbeitsort_nebenjob_prozent
15089005,"Alsleben (Saale), Stadt",15,Sachsen-Anhalt,2526,1219,1307,105,82,23,84,73,11,4.2,3.2,0.9,3.3,2.9,0.4
15089130,Giersleben,15,Sachsen-Anhalt,1039,502,537,36,30,6,15,-1,-1,3.5,2.9,0.6,1.4,,
15089165,"Güsten, Stadt",15,Sachsen-Anhalt,4298,2097,2201,155,130,25,114,93,21,3.6,3.0,0.6,2.7,2.2,0.5
15089185,Ilberstedt,15,Sachsen-Anhalt,1050,510,540,55,45,10,44,33,11,5.2,4.3,1.0,4.2,3.1,1.0
15089245,Plötzkau,15,Sachsen-Anhalt,1326,659,667,51,37,14,33,-1,-1,3.8,2.8,1.1,2.5,,
15090070,"Bismark (Altmark), Stadt",15,Sachsen-Anhalt,8418,4238,4180,212,149,63,266,187,79,2.5,1.8,0.7,3.2,2.2,0.9
15090225,"Havelberg, Hansestadt",15,Sachsen-Anhalt,6619,3285,3334,383,263,120,398,268,130,5.8,4.0,1.8,6.0,4.0,2.0
15090415,"Osterburg (Altmark), Hansestadt",15,Sachsen-Anhalt,10076,4907,5169,552,416,136,479,358,121,5.5,4.1,1.3,4.8,3.6,1.2
15090535,"Stendal, Hansestadt",15,Sachsen-Anhalt,40269,19726,20543,2146,1691,455,2181,1707,474,5.3,4.2,1.1,5.4,4.2,1.2
15090546,"Tangerhütte, Stadt",15,Sachsen-Anhalt,11007,5498,5509,603,446,157,474,357,117,5.5,4.1,1.4,4.3,3.2,1.1
15090550,"Tangermünde, Stadt",15,Sachsen-Anhalt,10447,5029,5418,542,393,149,465,344,121,5.2,3.8,1.4,4.5,3.3,1.2
15090010,"Arneburg, Stadt",15,Sachsen-Anhalt,1528,734,794,74,57,17,101,32,69,4.8,3.7,1.1,6.6,2.1,4.5
15090135,Eichstedt (Altmark),15,Sachsen-Anhalt,892,448,444,57,36,21,43,27,16,6.4,4.0,2.4,4.8,3.0,1.8
15090180,Goldbeck,15,Sachsen-Anhalt,1449,707,742,168,119,49,47,39,8,11.6,8.2,3.4,3.2,2.7,0.6
15090220,Hassel,15,Sachsen-Anhalt,950,467,483,45,24,21,23,-1,-1,4.7,2.5,2.2,2.4,,
15090245,Hohenberg-Krusemark,15,Sachsen-Anhalt,1236,615,621,66,47,19,35,26,9,5.3,3.8,1.5,2.8,2.1,0.7
15090270,Iden,15,Sachsen-Anhalt,847,441,406,42,30,12,28,17,11,5.0,3.5,1.4,3.3,2.0,1.3
15090435,Rochau,15,Sachsen-Anhalt,1025,531,494,42,28,14,32,26,6,4.1,2.7,1.4,3.1,2.5,0.6
15090610,"Werben (Elbe), Hansestadt",15,Sachsen-Anhalt,1142,590,552,70,54,16,36,27,9,6.1,4.7,1.4,3.2,2.4,0.8
15090285,Kamern,15,Sachsen-Anhalt,1212,643,569,65,49,16,44,36,8,5.4,4.0,1.3,3.6,3.0,0.7
15090310,Klietz,15,Sachsen-Anhalt,2484,1510,974,78,52,26,48,34,14,3.1,2.1,1.0,1.9,1.4,0.6
15090445,"Sandau (Elbe), Stadt",15,Sachsen-Anhalt,881,425,456,66,50,16,30,20,10,7.5,5.7,1.8,3.4,2.3,1.1
15090485,Schollene,15,Sachsen-Anhalt,1220,627,593,40,25,15,32,20,12,3.3,2.0,1.2,2.6,1.6,1.0
15090500,Schönhausen (Elbe),15,Sachsen-Anhalt,2147,1066,1081,96,63,33,48,31,17,4.5,2.9,1.5,2.2,1.4,0.8
15090631,Wust-Fischbeck,15,Sachsen-Anhalt,1307,672,635,56,44,12,33,27,6,4.3,3.4,0.9,2.5,2.1,0.5
15090003,Aland,15,Sachsen-Anhalt,1426,722,704,87,62,25,36,26,10,6.1,4.3,1.8,2.5,1.8,0.7
15090007,Altmärkische Höhe,15,Sachsen-Anhalt,1899,1002,897,105,72,33,66,51,15,5.5,3.8,1.7,3.5,2.7,0.8
15090008,Altmärkische Wische,15,Sachsen-Anhalt,850,425,425,47,38,9,14,-1,-1,5.5,4.5,1.1,1.6,,
15090520,"Seehausen (Altmark), Hansestadt",15,Sachsen-Anhalt,5033,2450,2583,245,185,60,233,181,52,4.9,3.7,1.2,4.6,3.6,1.0
15090635,Zehrental,15,Sachsen-Anhalt,898,436,462,56,43,13,27,21,6,6.2,4.8,1.4,3.0,2.3,0.7
15091010,"Annaburg, Stadt",15,Sachsen-Anhalt,6932,3451,3481,336,272,64,207,163,44,4.8,3.9,0.9,3.0,2.4,0.6
15091020,"Bad Schmiedeberg, Stadt",15,Sachsen-Anhalt,8475,4184,4291,373,278,95,249,181,68,4.4,3.3,1.1,2.9,2.1,0.8
15091060,"Coswig (Anhalt), Stadt",15,Sachsen-Anhalt,12184,6125,6059,578,463,115,576,449,127,4.7,3.8,0.9,4.7,3.7,1.0
15091110,"Gräfenhainichen, Stadt",15,Sachsen-Anhalt,11944,5811,6133,567,445,122,435,343,92,4.7,3.7,1.0,3.6,2.9,0.8
15091145,"Jessen (Elster), Stadt",15,Sachsen-Anhalt,14215,7114,7101,656,499,157,644,490,154,4.6,3.5,1.1,4.5,3.4,1.1
15091160,"Kemberg, Stadt",15,Sachsen-Anhalt,9954,4920,5034,438,324,114,307,233,74,4.4,3.3,1.1,3.1,2.3,0.7
15091241,"Oranienbaum-Wörlitz, Stadt",15,Sachsen-Anhalt,8980,4692,4288,401,309,92,322,247,75,4.5,3.4,1.0,3.6,2.8,0.8
15091375,"Wittenberg, Lutherstadt",15,Sachsen-Anhalt,46475,22475,24000,2410,1854,556,2296,1780,516,5.2,4.0,1.2,4.9,3.8,1.1
15091391,"Zahna-Elster, Stadt",15,Sachsen-Anhalt,9288,4655,4633,493,370,123,352,259,93,5.3,4.0,1.3,3.8,2.8,1.0
